fid,cngmeters,x,y
"1",349200,-3321667.5669418806,289395.8234706043
"1",349300,-3321767.5669418806,289395.8234706043
"1",349400,-3321867.5669418806,289395.8234706043
"1",349500,-3321929.3188275681,289357.5753562916
"1",349600,-3321929.3188275681,289257.5753562916
"1",349700,-3321959.5539943296,289187.8105230534
"1",349800,-3322033.3253013436,289161.5818300671
"1",349900,-3322055.5475205542,289083.8040492779
"1",350000,-3322137.3317751191,289065.5883038426
"1",350100,-3322151.5410467787,288979.7975755023
"1",350200,-3322251.5410467787,288979.7975755023
"1",350300,-3322345.3447226700,288973.6012513936
"1",350400,-3322347.5345730032,288875.7911017268
"1",350500,-3322447.5345730032,288875.7911017268
"1",350600,-3322449.3511964455,288777.6077251691
"1",350700,-3322543.5280992277,288771.7846279514
"1",350800,-3322643.5280992277,288771.7846279514
"1",350900,-3322743.5280992277,288771.7846279514
"1",351000,-3322761.3706177720,288689.6271464955
"1",351100,-3322839.5216254522,288667.7781541759
"1",351200,-3322865.3770915475,288593.6336202710
"1",351300,-3322935.5151516767,288563.7716804004
"1",351400,-3323035.5151516767,288563.7716804004
"1",351500,-3323135.5151516767,288563.7716804004
"1",351600,-3323235.5151516767,288563.7716804004
"1",351700,-3323281.4029866494,288509.6595153730
"1",351800,-3323331.5086779012,288459.7652066249
"1",351900,-3323431.5086779012,288459.7652066249
"1",352000,-3323531.5086779012,288459.7652066249
"1",352100,-3323593.4224079759,288421.6789366994
"1",352200,-3323627.5022041257,288355.7587328493
"1",352300,-3323697.4288817514,288325.6854104749
"1",352400,-3323723.4957303503,288251.7522590739
"1",352500,-3323823.4957303503,288251.7522590739
"1",352600,-3323923.4957303503,288251.7522590739
"1",352700,-3324009.4483030778,288237.7048318014
"1",352800,-3324019.4892565748,288147.7457852984
"1",352900,-3324113.4547768533,288141.7113055769
"1",353000,-3324113.4547768533,288041.7113055769
"1",353100,-3324113.4547768533,287941.7113055769
"1",353200,-3324211.4763090238,287939.7328377473
"1",353300,-3324217.4612506293,288033.7478961419
